index,symbol,reason,timestamp,date,issues
4076,FUT10,unfixable_ohlc,,2024-07-22 00:00:00,"['Open_bad', 'Close_bad', 'ohlc_open_outside', 'ohlc_close_outside']"
4131,FUT10,unfixable_ohlc,,2024-07-29 00:00:00,"['Close_bad', 'ohlc_close_outside']"
4186,FUT10,unfixable_ohlc,,2024-08-05 00:00:00,"['Close_bad', 'ohlc_close_outside']"
4197,FUT10,unfixable_ohlc,,2024-08-06 00:00:00,"['Open_bad', 'High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
4241,FUT10,unfixable_ohlc,,2024-08-12 00:00:00,"['ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
4320,FUT10,unfixable_ohlc,,2024-08-22 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
4388,FUT10,unfixable_ohlc,,2024-09-03 00:00:00,['ohlc_close_outside']
4398,FUT10,unfixable_ohlc,,2024-09-04 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
4444,FUT10,unfixable_ohlc,,2024-09-11 00:00:00,['Low_bad']
4454,FUT10,unfixable_ohlc,,2024-09-12 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
4474,FUT10,unfixable_ohlc,,2024-09-16 00:00:00,['ohlc_close_outside']
4484,FUT10,unfixable_ohlc,,2024-09-17 00:00:00,"['Open_bad', 'ohlc_open_outside', 'ohlc_close_outside']"
4495,FUT10,unfixable_ohlc,,2024-09-18 00:00:00,"['Open_bad', 'ohlc_open_outside']"
4657,FUT10,unfixable_ohlc,,2024-10-09 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
4690,FUT10,unfixable_ohlc,,2024-10-14 00:00:00,"['ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
4967,FUT10,unfixable_ohlc,,2024-11-25 00:00:00,"['Open_bad', 'ohlc_open_outside']"
4978,FUT10,unfixable_ohlc,,2024-11-26 00:00:00,"['Open_bad', 'Close_bad', 'ohlc_open_outside', 'ohlc_close_outside']"
4989,FUT10,unfixable_ohlc,,2024-11-27 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
5000,FUT10,unfixable_ohlc,,2024-11-29 00:00:00,"['ohlc_open_outside', 'ohlc_close_outside']"
5011,FUT10,unfixable_ohlc,,2024-12-02 00:00:00,"['Open_bad', 'ohlc_open_outside']"
5044,FUT10,unfixable_ohlc,,2024-12-05 00:00:00,"['Open_bad', 'High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
5284,FUT10,unfixable_ohlc,,2025-01-13 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
5294,FUT10,unfixable_ohlc,,2025-01-14 00:00:00,"['Open_bad', 'ohlc_open_outside']"
5391,FUT10,unfixable_ohlc,,2025-01-29 00:00:00,"['Open_bad', 'ohlc_open_outside']"
5423,FUT10,unfixable_ohlc,,2025-02-03 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
5964,FUT10,unfixable_ohlc,,2025-04-15 00:00:00,['ohlc_open_outside']
5974,FUT10,unfixable_ohlc,,2025-04-16 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
5996,FUT10,unfixable_ohlc,,2025-04-21 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
6072,FUT10,unfixable_ohlc,,2025-04-30 00:00:00,"['Open_bad', 'ohlc_open_outside']"
6084,FUT10,unfixable_ohlc,,2025-05-01 00:00:00,"['Open_bad', 'ohlc_open_outside']"
6095,FUT10,unfixable_ohlc,,2025-05-02 00:00:00,"['High_bad', 'Low_bad', 'ohlc_open_outside', 'ohlc_close_outside']"
6107,FUT10,unfixable_ohlc,,2025-05-05 00:00:00,"['Open_bad', 'ohlc_open_outside', 'ohlc_close_outside']"
6118,FUT10,unfixable_ohlc,,2025-05-06 00:00:00,['Low_bad']
6129,FUT10,unfixable_ohlc,,2025-05-07 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
6243,FUT10,unfixable_ohlc,,2025-05-21 00:00:00,"['Low_bad', 'ohlc_close_outside']"
6309,FUT10,unfixable_ohlc,,2025-05-30 00:00:00,"['Open_bad', 'Low_bad']"
6403,FUT10,unfixable_ohlc,,2025-06-11 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
6415,FUT10,unfixable_ohlc,,2025-06-12 00:00:00,"['Open_bad', 'ohlc_open_outside']"
6481,FUT10,unfixable_ohlc,,2025-06-23 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
6558,FUT10,unfixable_ohlc,,2025-07-02 00:00:00,"['ohlc_open_outside', 'ohlc_close_outside']"
6569,FUT10,unfixable_ohlc,,2025-07-03 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
6602,FUT10,unfixable_ohlc,,2025-07-09 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
6613,FUT10,unfixable_ohlc,,2025-07-10 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
6624,FUT10,unfixable_ohlc,,2025-07-11 00:00:00,['Low_bad']
6635,FUT10,unfixable_ohlc,,2025-07-14 00:00:00,"['Open_bad', 'Low_bad']"
6670,FUT10,unfixable_ohlc,,2025-07-17 00:00:00,"['Close_bad', 'ohlc_close_outside']"
6692,FUT10,unfixable_ohlc,,2025-07-21 00:00:00,['Low_bad']
369,FUT11,unfixable_ohlc,,2023-02-28 00:00:00,"['ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
410,FUT11,unfixable_ohlc,,2023-03-06 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
421,FUT11,unfixable_ohlc,,2023-03-07 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
454,FUT11,unfixable_ohlc,,2023-03-10 00:00:00,"['Open_bad', 'ohlc_open_outside']"
498,FUT11,unfixable_ohlc,,2023-03-16 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
509,FUT11,unfixable_ohlc,,2023-03-17 00:00:00,['ohlc_open_outside']
520,FUT11,unfixable_ohlc,,2023-03-20 00:00:00,['ohlc_close_outside']
531,FUT11,unfixable_ohlc,,2023-03-21 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
542,FUT11,unfixable_ohlc,,2023-03-22 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
553,FUT11,unfixable_ohlc,,2023-03-23 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
564,FUT11,unfixable_ohlc,,2023-03-24 00:00:00,"['High_bad', 'Low_bad', 'ohlc_open_outside', 'ohlc_close_outside']"
575,FUT11,unfixable_ohlc,,2023-03-27 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
586,FUT11,unfixable_ohlc,,2023-03-28 00:00:00,"['Close_bad', 'ohlc_close_outside']"
597,FUT11,unfixable_ohlc,,2023-03-29 00:00:00,['Low_bad']
608,FUT11,unfixable_ohlc,,2023-03-30 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
619,FUT11,unfixable_ohlc,,2023-03-31 00:00:00,"['ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
652,FUT11,unfixable_ohlc,,2023-04-05 00:00:00,['Low_bad']
674,FUT11,unfixable_ohlc,,2023-04-10 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
685,FUT11,unfixable_ohlc,,2023-04-11 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
751,FUT11,unfixable_ohlc,,2023-04-19 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
761,FUT11,unfixable_ohlc,,2023-04-20 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
771,FUT11,unfixable_ohlc,,2023-04-21 00:00:00,['Low_bad']
781,FUT11,unfixable_ohlc,,2023-04-24 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
790,FUT11,unfixable_ohlc,,2023-04-25 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
800,FUT11,unfixable_ohlc,,2023-04-26 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
810,FUT11,unfixable_ohlc,,2023-04-27 00:00:00,"['Low_bad', 'Close_bad', 'ohlc_close_outside']"
820,FUT11,unfixable_ohlc,,2023-04-28 00:00:00,"['Close_bad', 'ohlc_close_outside']"
830,FUT11,unfixable_ohlc,,2023-05-01 00:00:00,"['High_bad', 'Low_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
840,FUT11,unfixable_ohlc,,2023-05-02 00:00:00,"['ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
851,FUT11,unfixable_ohlc,,2023-05-03 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
862,FUT11,unfixable_ohlc,,2023-05-04 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
872,FUT11,unfixable_ohlc,,2023-05-05 00:00:00,"['Low_bad', 'Close_bad']"
882,FUT11,unfixable_ohlc,,2023-05-08 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
892,FUT11,unfixable_ohlc,,2023-05-09 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
902,FUT11,unfixable_ohlc,,2023-05-10 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
912,FUT11,unfixable_ohlc,,2023-05-11 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
931,FUT11,unfixable_ohlc,,2023-05-15 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
943,FUT11,unfixable_ohlc,,2023-05-16 00:00:00,['High_bad']
955,FUT11,unfixable_ohlc,,2023-05-17 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
967,FUT11,unfixable_ohlc,,2023-05-18 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
979,FUT11,unfixable_ohlc,,2023-05-19 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
991,FUT11,unfixable_ohlc,,2023-05-22 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
1050,FUT11,unfixable_ohlc,,2023-05-30 00:00:00,"['Open_bad', 'ohlc_open_outside']"
1062,FUT11,unfixable_ohlc,,2023-05-31 00:00:00,['Low_bad']
1073,FUT11,unfixable_ohlc,,2023-06-01 00:00:00,"['Close_bad', 'ohlc_close_outside']"
1085,FUT11,unfixable_ohlc,,2023-06-02 00:00:00,"['ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
1097,FUT11,unfixable_ohlc,,2023-06-05 00:00:00,"['Open_bad', 'ohlc_open_outside']"
1181,FUT11,unfixable_ohlc,,2023-06-14 00:00:00,"['Open_bad', 'Low_bad', 'Close_bad', 'ohlc_open_outside', 'ohlc_close_outside']"
1193,FUT11,unfixable_ohlc,,2023-06-15 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
1204,FUT11,unfixable_ohlc,,2023-06-16 00:00:00,['Low_bad']
1216,FUT11,unfixable_ohlc,,2023-06-20 00:00:00,"['Open_bad', 'Low_bad']"
1228,FUT11,unfixable_ohlc,,2023-06-21 00:00:00,['ohlc_open_outside']
1240,FUT11,unfixable_ohlc,,2023-06-22 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
1252,FUT11,unfixable_ohlc,,2023-06-23 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
1288,FUT11,unfixable_ohlc,,2023-06-28 00:00:00,"['Close_bad', 'ohlc_close_outside']"
1300,FUT11,unfixable_ohlc,,2023-06-29 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
1312,FUT11,unfixable_ohlc,,2023-06-30 00:00:00,"['Close_bad', 'ohlc_close_outside']"
1324,FUT11,unfixable_ohlc,,2023-07-03 00:00:00,"['Close_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
1360,FUT11,unfixable_ohlc,,2023-07-07 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
1372,FUT11,unfixable_ohlc,,2023-07-10 00:00:00,"['ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
1408,FUT11,unfixable_ohlc,,2023-07-13 00:00:00,['Low_bad']
1432,FUT11,unfixable_ohlc,,2023-07-17 00:00:00,"['High_bad', 'Close_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
1466,FUT11,unfixable_ohlc,,2023-07-20 00:00:00,['ohlc_close_outside']
1477,FUT11,unfixable_ohlc,,2023-07-21 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
1488,FUT11,unfixable_ohlc,,2023-07-24 00:00:00,"['Open_bad', 'ohlc_open_outside']"
1499,FUT11,unfixable_ohlc,,2023-07-25 00:00:00,"['High_bad', 'Close_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
1510,FUT11,unfixable_ohlc,,2023-07-26 00:00:00,"['Close_bad', 'ohlc_close_outside']"
1521,FUT11,unfixable_ohlc,,2023-07-27 00:00:00,['Low_bad']
1532,FUT11,unfixable_ohlc,,2023-07-28 00:00:00,"['Open_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
1576,FUT11,unfixable_ohlc,,2023-08-03 00:00:00,"['Low_bad', 'ohlc_open_outside', 'ohlc_close_outside']"
1587,FUT11,unfixable_ohlc,,2023-08-04 00:00:00,['ohlc_open_outside']
1620,FUT11,unfixable_ohlc,,2023-08-09 00:00:00,"['ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
1631,FUT11,unfixable_ohlc,,2023-08-10 00:00:00,"['Open_bad', 'ohlc_open_outside']"
1642,FUT11,unfixable_ohlc,,2023-08-11 00:00:00,"['Close_bad', 'ohlc_open_outside', 'ohlc_close_outside']"
1653,FUT11,unfixable_ohlc,,2023-08-14 00:00:00,"['High_bad', 'Low_bad', 'Close_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
1864,FUT11,unfixable_ohlc,,2023-09-13 00:00:00,"['High_bad', 'Low_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
1875,FUT11,unfixable_ohlc,,2023-09-14 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
1886,FUT11,unfixable_ohlc,,2023-09-15 00:00:00,['Low_bad']
1897,FUT11,unfixable_ohlc,,2023-09-18 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
1908,FUT11,unfixable_ohlc,,2023-09-19 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
1919,FUT11,unfixable_ohlc,,2023-09-20 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
1930,FUT11,unfixable_ohlc,,2023-09-21 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
1941,FUT11,unfixable_ohlc,,2023-09-22 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
1952,FUT11,unfixable_ohlc,,2023-09-25 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
1963,FUT11,unfixable_ohlc,,2023-09-26 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
1974,FUT11,unfixable_ohlc,,2023-09-27 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
1985,FUT11,unfixable_ohlc,,2023-09-28 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
1996,FUT11,unfixable_ohlc,,2023-09-29 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2007,FUT11,unfixable_ohlc,,2023-10-02 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2018,FUT11,unfixable_ohlc,,2023-10-03 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2029,FUT11,unfixable_ohlc,,2023-10-04 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2040,FUT11,unfixable_ohlc,,2023-10-05 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2051,FUT11,unfixable_ohlc,,2023-10-06 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2062,FUT11,unfixable_ohlc,,2023-10-09 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2073,FUT11,unfixable_ohlc,,2023-10-10 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2084,FUT11,unfixable_ohlc,,2023-10-11 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2095,FUT11,unfixable_ohlc,,2023-10-12 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2106,FUT11,unfixable_ohlc,,2023-10-13 00:00:00,"['Open_bad', 'ohlc_open_outside']"
2275,FUT11,unfixable_ohlc,,2023-11-08 00:00:00,"['Close_bad', 'ohlc_open_outside', 'ohlc_close_outside']"
2285,FUT11,unfixable_ohlc,,2023-11-09 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2295,FUT11,unfixable_ohlc,,2023-11-10 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2305,FUT11,unfixable_ohlc,,2023-11-13 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2315,FUT11,unfixable_ohlc,,2023-11-14 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2326,FUT11,unfixable_ohlc,,2023-11-15 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2336,FUT11,unfixable_ohlc,,2023-11-16 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2347,FUT11,unfixable_ohlc,,2023-11-17 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2358,FUT11,unfixable_ohlc,,2023-11-20 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2369,FUT11,unfixable_ohlc,,2023-11-21 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2379,FUT11,unfixable_ohlc,,2023-11-22 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2390,FUT11,unfixable_ohlc,,2023-11-24 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2401,FUT11,unfixable_ohlc,,2023-11-27 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2411,FUT11,unfixable_ohlc,,2023-11-28 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2421,FUT11,unfixable_ohlc,,2023-11-29 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2431,FUT11,unfixable_ohlc,,2023-11-30 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2441,FUT11,unfixable_ohlc,,2023-12-01 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2451,FUT11,unfixable_ohlc,,2023-12-04 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2462,FUT11,unfixable_ohlc,,2023-12-05 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2472,FUT11,unfixable_ohlc,,2023-12-06 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2482,FUT11,unfixable_ohlc,,2023-12-07 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2492,FUT11,unfixable_ohlc,,2023-12-08 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2503,FUT11,unfixable_ohlc,,2023-12-11 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2513,FUT11,unfixable_ohlc,,2023-12-12 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2524,FUT11,unfixable_ohlc,,2023-12-13 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2534,FUT11,unfixable_ohlc,,2023-12-14 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2928,FUT11,unfixable_ohlc,,2024-02-14 00:00:00,"['ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
2940,FUT11,unfixable_ohlc,,2024-02-15 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2950,FUT11,unfixable_ohlc,,2024-02-16 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
2960,FUT11,unfixable_ohlc,,2024-02-20 00:00:00,"['Open_bad', 'ohlc_open_outside']"
3026,FUT11,unfixable_ohlc,,2024-02-28 00:00:00,"['Open_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
3059,FUT11,unfixable_ohlc,,2024-03-04 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3070,FUT11,unfixable_ohlc,,2024-03-05 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3081,FUT11,unfixable_ohlc,,2024-03-06 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3114,FUT11,unfixable_ohlc,,2024-03-11 00:00:00,"['Close_bad', 'ohlc_close_outside']"
3125,FUT11,unfixable_ohlc,,2024-03-12 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3136,FUT11,unfixable_ohlc,,2024-03-13 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3169,FUT11,unfixable_ohlc,,2024-03-18 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
3246,FUT11,unfixable_ohlc,,2024-03-27 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
3257,FUT11,unfixable_ohlc,,2024-03-28 00:00:00,"['Low_bad', 'Close_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
3268,FUT11,unfixable_ohlc,,2024-04-01 00:00:00,['Low_bad']
3279,FUT11,unfixable_ohlc,,2024-04-02 00:00:00,"['High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
3347,FUT11,unfixable_ohlc,,2024-04-10 00:00:00,"['Open_bad', 'Close_bad', 'ohlc_open_outside', 'ohlc_close_outside']"
3382,FUT11,unfixable_ohlc,,2024-04-15 00:00:00,"['Open_bad', 'Low_bad', 'Close_bad']"
3392,FUT11,unfixable_ohlc,,2024-04-16 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3402,FUT11,unfixable_ohlc,,2024-04-17 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3412,FUT11,unfixable_ohlc,,2024-04-18 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3422,FUT11,unfixable_ohlc,,2024-04-19 00:00:00,"['High_bad', 'Close_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
3432,FUT11,unfixable_ohlc,,2024-04-22 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3463,FUT11,unfixable_ohlc,,2024-04-25 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3473,FUT11,unfixable_ohlc,,2024-04-26 00:00:00,"['Close_bad', 'ohlc_close_outside']"
3483,FUT11,unfixable_ohlc,,2024-04-29 00:00:00,"['Open_bad', 'High_bad', 'ohlc_high_lt_low', 'ohlc_open_outside', 'ohlc_close_outside']"
3493,FUT11,unfixable_ohlc,,2024-04-30 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3504,FUT11,unfixable_ohlc,,2024-05-01 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3514,FUT11,unfixable_ohlc,,2024-05-02 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3524,FUT11,unfixable_ohlc,,2024-05-03 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3535,FUT11,unfixable_ohlc,,2024-05-06 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3546,FUT11,unfixable_ohlc,,2024-05-07 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3558,FUT11,unfixable_ohlc,,2024-05-08 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3568,FUT11,unfixable_ohlc,,2024-05-09 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3579,FUT11,unfixable_ohlc,,2024-05-10 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3590,FUT11,unfixable_ohlc,,2024-05-13 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3602,FUT11,unfixable_ohlc,,2024-05-14 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3613,FUT11,unfixable_ohlc,,2024-05-15 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3624,FUT11,unfixable_ohlc,,2024-05-16 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3634,FUT11,unfixable_ohlc,,2024-05-17 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3644,FUT11,unfixable_ohlc,,2024-05-20 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3654,FUT11,unfixable_ohlc,,2024-05-21 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3665,FUT11,unfixable_ohlc,,2024-05-22 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3676,FUT11,unfixable_ohlc,,2024-05-23 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3686,FUT11,unfixable_ohlc,,2024-05-24 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
3696,FUT11,unfixable_ohlc,,2024-05-28 00:00:00,"['Open_bad', 'High_bad', 'Low_bad', 'Close_bad']"
