Symbol,Date,Timestamp,sentinel_values,negative_values,ohlc_violation,high_lt_low,open_outside_range,close_outside_range,has_missing_data,is_duplicate,stale_prices,volume_price_anomaly,statistical_outliers,volume_jump_outliers,has_any_issue
FUT5,2023-03-16,45001.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT6,2023-03-16,45001.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT7,2023-03-16,45001.0,False,False,False,False,False,False,False,False,False,True,False,False,True
FUT8,2023-03-16,45001.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT9,2023-03-16,45001.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2023-03-17,45002.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT11,2023-03-17,45002.0,False,False,True,False,True,False,False,False,False,False,False,False,True
FUT12,2023-03-17,45002.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-03-17,45002.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2023-03-17,45002.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT4,2023-03-17,45002.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT5,2023-03-17,45002.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2023-03-17,45002.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2023-03-17,45002.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2023-03-17,45002.0,False,False,True,False,True,False,False,False,False,False,False,False,True
FUT9,2023-03-17,45002.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2023-03-20,45005.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2023-03-20,45005.0,False,False,True,False,False,True,False,False,False,False,True,False,True
FUT12,2023-03-20,45005.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-03-20,45005.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2023-03-20,45005.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2023-03-20,45005.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT5,2023-03-20,45005.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2023-03-20,45005.0,False,False,True,True,True,True,False,False,False,False,False,False,True
FUT7,2023-03-20,45005.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT8,2023-03-20,45005.0,True,False,True,False,False,True,False,False,False,False,True,True,True
FUT9,2023-03-20,45005.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2023-03-21,45006.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT11,2023-03-21,45006.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT12,2023-03-21,45006.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-03-21,45006.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT3,2023-03-21,45006.0,False,False,True,True,True,True,False,False,False,False,False,False,True
FUT4,2023-03-21,45006.0,False,False,True,False,False,True,False,False,False,True,False,False,True
FUT5,2023-03-21,45006.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT6,2023-03-21,45006.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT7,2023-03-21,45006.0,False,False,True,False,False,True,False,False,False,False,True,False,True
FUT8,2023-03-21,45006.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT9,2023-03-21,45006.0,False,False,True,False,False,True,False,False,False,True,True,False,True
FUT1,2023-03-22,45007.0,False,False,False,False,False,False,False,False,False,True,True,False,True
FUT11,2023-03-22,45007.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT12,2023-03-22,45007.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-03-22,45007.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2023-03-22,45007.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT4,2023-03-22,45007.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2023-03-22,45007.0,False,False,True,False,True,False,False,False,False,False,False,True,True
FUT6,2023-03-22,45007.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2023-03-22,45007.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT8,2023-03-22,45007.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT9,2023-03-22,45007.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT1,2023-03-23,45008.0,False,False,False,False,False,False,False,False,False,True,False,False,True
FUT11,2023-03-23,45008.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT12,2023-03-23,45008.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-03-23,45008.0,False,False,True,False,False,True,False,False,False,False,True,False,True
FUT3,2023-03-23,45008.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT4,2023-03-23,45008.0,True,False,True,False,False,True,False,False,False,False,True,False,True
FUT5,2023-03-23,45008.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2023-03-23,45008.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2023-03-23,45008.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT8,2023-03-23,45008.0,True,False,True,True,True,True,False,False,False,False,False,False,True
FUT9,2023-03-23,45008.0,False,False,False,False,False,False,False,False,False,True,False,False,True
FUT1,2023-03-24,45009.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2023-03-24,45009.0,True,True,False,False,False,False,False,False,False,False,True,False,True
FUT12,2023-03-24,45009.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT2,2023-03-24,45009.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT3,2023-03-24,45009.0,True,False,True,True,True,True,False,False,False,False,False,False,True
FUT4,2023-03-24,45009.0,False,False,True,True,True,True,False,False,False,True,True,False,True
FUT5,2023-03-24,45009.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT6,2023-03-24,45009.0,False,False,True,False,True,True,False,False,False,False,False,False,True
FUT7,2023-03-24,45009.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2023-03-24,45009.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT9,2023-03-24,45009.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2023-03-27,45012.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2023-03-27,45012.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT12,2023-03-27,45012.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-03-27,45012.0,False,False,True,False,True,True,False,False,False,False,False,False,True
FUT3,2023-03-27,45012.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT4,2023-03-27,45012.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT5,2023-03-27,45012.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT6,2023-03-27,45012.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2023-03-27,45012.0,False,False,True,False,True,True,False,False,False,False,False,False,True
FUT8,2023-03-27,45012.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT9,2023-03-27,45012.0,True,False,True,False,False,True,False,False,False,False,True,False,True
FUT1,2023-03-28,45013.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2023-03-28,45013.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT12,2023-03-28,45013.0,True,True,True,True,True,True,False,False,False,False,False,False,True
FUT2,2023-03-28,45013.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2023-03-28,45013.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT4,2023-03-28,45013.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT5,2023-03-28,45013.0,False,False,False,False,False,False,False,False,False,False,False,True,True
FUT6,2023-03-28,45013.0,True,False,True,False,True,True,False,False,False,False,False,False,True
FUT7,2023-03-28,45013.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2023-03-28,45013.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT9,2023-03-28,45013.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT1,2023-03-29,45014.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2023-03-29,45014.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT12,2023-03-29,45014.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-03-29,45014.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2023-03-29,45014.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT4,2023-03-29,45014.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT5,2023-03-29,45014.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2023-03-29,45014.0,True,False,False,False,False,False,False,False,False,True,False,False,True
FUT7,2023-03-29,45014.0,False,False,False,False,False,False,False,False,False,False,True,True,True
FUT8,2023-03-29,45014.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT9,2023-03-29,45014.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT1,2023-03-30,45015.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2023-03-30,45015.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT12,2023-03-30,45015.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-03-30,45015.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT3,2023-03-30,45015.0,False,False,True,False,True,True,False,False,False,False,False,False,True
FUT4,2023-03-30,45015.0,True,True,False,False,False,False,False,False,False,False,True,False,True
FUT5,2023-03-30,45015.0,True,False,True,False,True,True,False,False,False,False,True,False,True
FUT6,2023-03-30,45015.0,False,False,True,False,True,False,False,False,False,False,False,False,True
FUT7,2023-03-30,45015.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT8,2023-03-30,45015.0,False,False,True,False,False,True,False,False,False,False,True,False,True
FUT9,2023-03-30,45015.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2023-03-31,45016.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT11,2023-03-31,45016.0,False,False,True,True,True,True,False,False,False,False,False,False,True
FUT12,2023-03-31,45016.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-03-31,45016.0,False,False,True,False,False,True,False,False,False,False,True,False,True
FUT3,2023-03-31,45016.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2023-03-31,45016.0,False,True,True,True,True,True,False,False,False,False,True,False,True
FUT5,2023-03-31,45016.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT6,2023-03-31,45016.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT7,2023-03-31,45016.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2023-03-31,45016.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT9,2023-03-31,45016.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT1,2023-04-03,45019.0,True,False,True,False,True,False,False,False,False,False,True,False,True
FUT11,2023-04-03,45019.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT12,2023-04-03,45019.0,True,True,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-04-03,45019.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT3,2023-04-03,45019.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2023-04-03,45019.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2023-04-03,45019.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2023-04-03,45019.0,True,False,True,False,False,True,False,False,False,True,True,False,True
FUT7,2023-04-03,45019.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2023-04-03,45019.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT9,2023-04-03,45019.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT1,2023-04-04,45020.0,False,False,False,False,False,False,False,False,False,True,False,False,True
FUT11,2023-04-04,45020.0,True,False,True,False,True,False,False,False,False,False,False,False,True
FUT12,2023-04-04,45020.0,True,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-04-04,45020.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2023-04-04,45020.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2023-04-04,45020.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT5,2023-04-04,45020.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2023-04-04,45020.0,True,True,False,False,False,False,False,False,False,False,True,False,True
FUT7,2023-04-04,45020.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2023-04-04,45020.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT9,2023-04-04,45020.0,True,True,False,False,False,False,False,False,False,False,True,True,True
FUT1,2023-04-05,45021.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT11,2023-04-05,45021.0,False,True,False,False,False,False,False,False,False,False,False,True,True
FUT12,2023-04-05,45021.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-04-05,45021.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2023-04-05,45021.0,True,False,False,False,False,False,False,False,False,True,False,False,True
FUT4,2023-04-05,45021.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2023-04-05,45021.0,True,False,False,False,False,False,False,False,False,False,True,True,True
FUT6,2023-04-05,45021.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2023-04-05,45021.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2023-04-05,45021.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT9,2023-04-05,45021.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2023-04-06,45022.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2023-04-06,45022.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT12,2023-04-06,45022.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT2,2023-04-06,45022.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2023-04-06,45022.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2023-04-06,45022.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT5,2023-04-06,45022.0,False,False,True,False,False,True,False,False,False,False,True,False,True
FUT6,2023-04-06,45022.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2023-04-06,45022.0,True,True,False,False,False,False,False,False,False,False,True,True,True
FUT8,2023-04-06,45022.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT9,2023-04-06,45022.0,False,False,True,False,False,True,False,False,False,False,True,False,True
FUT1,2023-04-10,45026.0,False,False,True,True,True,True,False,False,False,False,False,False,True
FUT11,2023-04-10,45026.0,True,True,False,False,False,False,True,False,False,False,False,False,True
FUT12,2023-04-10,45026.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-04-10,45026.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT3,2023-04-10,45026.0,False,False,True,False,True,True,False,False,False,False,False,False,True
FUT4,2023-04-10,45026.0,True,False,False,False,False,False,False,False,False,False,True,True,True
FUT5,2023-04-10,45026.0,False,False,True,False,True,True,False,False,False,False,True,True,True
FUT6,2023-04-10,45026.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT7,2023-04-10,45026.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT8,2023-04-10,45026.0,True,False,True,False,False,True,False,False,False,True,True,False,True
FUT9,2023-04-10,45026.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT1,2023-04-11,45027.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2023-04-11,45027.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT12,2023-04-11,45027.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-04-11,45027.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2023-04-11,45027.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2023-04-11,45027.0,True,False,True,True,True,True,False,False,False,False,False,False,True
FUT5,2023-04-11,45027.0,False,False,True,True,True,True,False,False,False,False,False,False,True
FUT6,2023-04-11,45027.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2023-04-11,45027.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2023-04-11,45027.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT9,2023-04-11,45027.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2023-04-12,45028.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2023-04-12,45028.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT12,2023-04-12,45028.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-04-12,45028.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2023-04-12,45028.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2023-04-12,45028.0,False,True,False,False,False,False,False,False,False,False,False,True,True
FUT5,2023-04-12,45028.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2023-04-12,45028.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2023-04-12,45028.0,True,True,True,True,True,True,False,False,False,False,False,False,True
FUT8,2023-04-12,45028.0,False,False,True,False,False,True,False,False,False,False,True,False,True
FUT9,2023-04-12,45028.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2023-04-13,45029.0,False,True,False,False,False,False,False,False,False,True,True,False,True
FUT11,2023-04-13,45029.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT12,2023-04-13,45029.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-04-13,45029.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT3,2023-04-13,45029.0,False,False,False,False,False,False,False,False,False,True,False,False,True
FUT4,2023-04-13,45029.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT5,2023-04-13,45029.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2023-04-13,45029.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT7,2023-04-13,45029.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2023-04-13,45029.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT9,2023-04-13,45029.0,False,False,False,False,False,False,False,False,False,False,False,True,True
FUT1,2023-04-14,45030.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT11,2023-04-14,45030.0,False,False,True,False,False,True,False,False,False,False,False,False,True
FUT12,2023-04-14,45030.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-04-14,45030.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT3,2023-04-14,45030.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2023-04-14,45030.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT5,2023-04-14,45030.0,True,False,True,False,False,True,False,False,False,True,True,False,True
FUT6,2023-04-14,45030.0,False,False,True,False,True,True,False,False,False,False,True,False,True
FUT7,2023-04-14,45030.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2023-04-14,45030.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT9,2023-04-14,45030.0,True,False,True,False,True,False,False,False,False,False,False,False,True
FUT1,2023-04-17,45033.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2023-04-17,45033.0,True,False,False,False,False,False,False,False,False,False,True,True,True
FUT12,2023-04-17,45033.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-04-17,45033.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2023-04-17,45033.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2023-04-17,45033.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2023-04-17,45033.0,True,True,False,False,False,False,False,False,False,False,True,False,True
FUT6,2023-04-17,45033.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2023-04-17,45033.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2023-04-17,45033.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT9,2023-04-17,45033.0,True,False,True,False,False,True,False,False,False,False,True,False,True
FUT1,2023-04-18,45034.0,False,False,False,False,False,False,False,False,False,True,False,False,True
FUT10,2023-04-18,45034.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT11,2023-04-18,45034.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-04-18,45034.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT3,2023-04-18,45034.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2023-04-18,45034.0,False,False,True,False,False,True,False,False,False,False,True,False,True
FUT5,2023-04-18,45034.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT6,2023-04-18,45034.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2023-04-18,45034.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2023-04-18,45034.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2023-04-19,45035.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT10,2023-04-19,45035.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2023-04-19,45035.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-04-19,45035.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2023-04-19,45035.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2023-04-19,45035.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT5,2023-04-19,45035.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2023-04-19,45035.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2023-04-19,45035.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2023-04-19,45035.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT1,2023-04-20,45036.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT10,2023-04-20,45036.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT11,2023-04-20,45036.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-04-20,45036.0,False,False,False,False,False,False,False,False,False,False,True,True,True
FUT3,2023-04-20,45036.0,False,False,True,False,False,True,False,False,False,False,False,False,True
FUT4,2023-04-20,45036.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2023-04-20,45036.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT6,2023-04-20,45036.0,True,False,True,False,True,False,False,False,False,False,False,False,True
FUT7,2023-04-20,45036.0,True,True,True,True,True,True,False,False,False,False,False,False,True
FUT8,2023-04-20,45036.0,True,True,False,False,False,False,False,False,False,False,True,False,True
FUT1,2023-04-21,45037.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT10,2023-04-21,45037.0,False,False,True,False,True,False,False,False,False,False,False,False,True
FUT11,2023-04-21,45037.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT2,2023-04-21,45037.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2023-04-21,45037.0,True,False,True,False,True,False,False,False,False,False,False,False,True
FUT4,2023-04-21,45037.0,False,False,True,False,True,False,False,False,False,False,False,False,True
FUT5,2023-04-21,45037.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2023-04-21,45037.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT7,2023-04-21,45037.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2023-04-21,45037.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT1,2023-04-24,45040.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT10,2023-04-24,45040.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2023-04-24,45040.0,True,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-04-24,45040.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT3,2023-04-24,45040.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2023-04-24,45040.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2023-04-24,45040.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2023-04-24,45040.0,False,False,True,True,True,True,False,False,False,False,False,False,True
FUT7,2023-04-24,45040.0,False,False,True,True,True,True,False,False,False,False,False,False,True
FUT8,2023-04-24,45040.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2023-04-25,45041.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2023-04-25,45041.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-04-25,45041.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT3,2023-04-25,45041.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2023-04-25,45041.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT5,2023-04-25,45041.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT6,2023-04-25,45041.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT7,2023-04-25,45041.0,True,False,True,False,True,True,False,False,False,False,False,False,True
FUT8,2023-04-25,45041.0,False,True,False,False,False,False,False,False,False,True,False,False,True
FUT1,2023-04-26,45042.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT10,2023-04-26,45042.0,False,False,False,False,False,False,False,False,False,False,False,True,True
FUT11,2023-04-26,45042.0,False,False,False,False,False,False,True,False,False,False,False,False,True
FUT2,2023-04-26,45042.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT3,2023-04-26,45042.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT4,2023-04-26,45042.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT5,2023-04-26,45042.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT6,2023-04-26,45042.0,False,True,False,False,False,False,False,False,False,False,True,False,True
FUT7,2023-04-26,45042.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT8,2023-04-26,45042.0,False,False,True,False,True,True,False,False,False,False,False,False,True
FUT1,2023-04-27,45043.0,False,False,True,False,True,True,False,False,False,False,False,True,True
FUT10,2023-04-27,45043.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT11,2023-04-27,45043.0,True,True,False,False,False,False,False,False,False,False,False,False,True
FUT2,2023-04-27,45043.0,True,False,False,False,False,False,False,False,False,False,False,False,True
FUT3,2023-04-27,45043.0,False,False,True,True,True,True,False,False,False,False,True,False,True
FUT4,2023-04-27,45043.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT5,2023-04-27,45043.0,True,False,True,True,True,True,False,False,False,False,True,False,True
FUT6,2023-04-27,45043.0,False,False,True,False,True,False,False,False,False,False,True,False,True
FUT7,2023-04-27,45043.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT8,2023-04-27,45043.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT1,2023-04-28,45044.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT10,2023-04-28,45044.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT11,2023-04-28,45044.0,True,False,True,False,False,True,False,False,False,False,True,False,True
FUT2,2023-04-28,45044.0,False,False,True,False,True,False,False,False,False,False,False,True,True
FUT3,2023-04-28,45044.0,False,False,False,False,False,False,False,False,False,False,False,False,False
FUT4,2023-04-28,45044.0,False,True,False,False,False,False,False,False,False,False,False,False,True
FUT5,2023-04-28,45044.0,False,False,False,False,False,False,False,False,False,False,True,False,True
FUT6,2023-04-28,45044.0,False,False,True,False,True,True,False,False,False,False,False,False,True
